"","DateTime","Open","High","Low","Close"
"854","03/07/2019 07:20","2773.25","2773.50","2773.25","2773.25"
"855","03/07/2019 07:21","2773.25","2773.75","2773.00","2773.75"
"856","03/07/2019 07:22","2773.75","2775.00","2773.50","2774.75"
"857","03/07/2019 07:23","2774.50","2775.50","2774.50","2774.75"
"858","03/07/2019 07:24","2774.75","2775.25","2774.75","2775.00"
"859","03/07/2019 07:25","2775.00","2775.25","2774.50","2774.50"
"860","03/07/2019 07:26","2774.75","2774.75","2774.25","2774.50"
"861","03/07/2019 07:27","2774.50","2774.75","2774.50","2774.75"
"862","03/07/2019 07:28","2774.75","2774.75","2774.50","2774.75"
"863","03/07/2019 07:29","2774.50","2774.75","2774.25","2774.75"
"864","03/07/2019 07:30","2774.50","2775.00","2774.25","2774.50"
"865","03/07/2019 07:31","2774.50","2774.75","2773.25","2773.25"
"866","03/07/2019 07:32","2773.25","2773.50","2772.75","2773.00"
"867","03/07/2019 07:33","2773.00","2774.00","2773.00","2773.75"
"868","03/07/2019 07:34","2773.75","2774.25","2773.25","2774.00"
"869","03/07/2019 07:35","2774.25","2774.25","2773.75","2774.00"
"870","03/07/2019 07:36","2774.00","2774.50","2774.00","2774.50"
"871","03/07/2019 07:37","2774.50","2775.25","2774.25","2774.75"
"872","03/07/2019 07:38","2775.00","2775.50","2774.50","2775.25"
"873","03/07/2019 07:39","2775.25","2776.25","2775.00","2776.00"
"874","03/07/2019 07:40","2776.00","2776.25","2774.25","2774.75"
"875","03/07/2019 07:41","2774.75","2775.75","2774.50","2775.25"
"876","03/07/2019 07:42","2775.50","2776.25","2775.25","2776.25"
"877","03/07/2019 07:43","2776.00","2776.00","2775.25","2775.75"
"878","03/07/2019 07:44","2775.75","2776.00","2775.50","2775.50"
"879","03/07/2019 07:45","2775.50","2775.75","2775.25","2775.50"
"880","03/07/2019 07:46","2775.50","2775.50","2774.00","2774.00"
"881","03/07/2019 07:47","2774.00","2774.75","2774.00","2774.00"
"882","03/07/2019 07:48","2773.75","2774.00","2772.50","2772.75"
"883","03/07/2019 07:49","2772.75","2773.75","2772.75","2773.00"
"884","03/07/2019 07:50","2772.75","2773.25","2772.50","2773.00"
"885","03/07/2019 07:51","2772.75","2773.00","2772.75","2773.00"
"886","03/07/2019 07:52","2773.00","2773.00","2771.00","2771.00"
"887","03/07/2019 07:53","2771.25","2771.50","2771.00","2771.50"
"888","03/07/2019 07:54","2771.25","2771.25","2769.00","2769.25"
"889","03/07/2019 07:55","2769.00","2769.75","2768.75","2769.25"
"890","03/07/2019 07:56","2769.25","2769.50","2768.25","2768.75"
"891","03/07/2019 07:57","2768.50","2769.75","2768.25","2769.75"
"892","03/07/2019 07:58","2769.50","2770.00","2769.50","2770.00"
"893","03/07/2019 07:59","2770.00","2770.25","2770.00","2770.00"
"894","03/07/2019 08:00","2770.00","2770.50","2769.25","2769.25"
"895","03/07/2019 08:01","2769.25","2770.50","2769.25","2770.50"
"896","03/07/2019 08:02","2770.50","2771.00","2770.50","2771.00"
"897","03/07/2019 08:03","2770.75","2771.75","2770.50","2771.25"
"898","03/07/2019 08:04","2771.25","2771.50","2770.75","2771.00"
"899","03/07/2019 08:05","2770.75","2771.00","2770.25","2770.50"
"900","03/07/2019 08:06","2770.50","2770.50","2769.50","2769.50"
"901","03/07/2019 08:07","2769.50","2770.00","2769.50","2770.00"
"902","03/07/2019 08:08","2770.00","2770.75","2769.75","2770.50"
"903","03/07/2019 08:09","2770.75","2771.75","2769.75","2770.25"
"904","03/07/2019 08:10","2770.00","2770.50","2769.75","2770.25"
"905","03/07/2019 08:11","2770.25","2770.50","2769.00","2769.25"
"906","03/07/2019 08:12","2769.00","2769.25","2767.25","2767.75"
"907","03/07/2019 08:13","2768.00","2769.00","2768.00","2768.50"
"908","03/07/2019 08:14","2768.50","2768.50","2768.00","2768.25"
"909","03/07/2019 08:15","2768.25","2768.50","2768.00","2768.50"
"910","03/07/2019 08:16","2768.50","2769.75","2768.25","2769.25"
"911","03/07/2019 08:17","2769.25","2769.50","2769.00","2769.50"
"912","03/07/2019 08:18","2769.50","2769.75","2769.25","2769.25"
"913","03/07/2019 08:19","2769.25","2769.50","2769.25","2769.25"
"914","03/07/2019 08:20","2769.25","2769.50","2768.50","2768.50"
"915","03/07/2019 08:21","2768.75","2768.75","2767.25","2767.50"
"916","03/07/2019 08:22","2767.75","2768.00","2767.50","2768.00"
"917","03/07/2019 08:23","2768.00","2768.00","2767.25","2767.50"
"918","03/07/2019 08:24","2767.50","2767.75","2767.00","2767.50"
"919","03/07/2019 08:25","2767.25","2767.25","2766.25","2766.50"
"920","03/07/2019 08:26","2766.25","2767.00","2766.25","2766.75"
"921","03/07/2019 08:27","2766.75","2767.50","2766.75","2767.25"
"922","03/07/2019 08:28","2767.25","2767.50","2767.00","2767.25"
"923","03/07/2019 08:29","2767.00","2767.00","2765.75","2766.50"
"924","03/07/2019 08:30","2766.50","2767.00","2766.00","2766.00"
"925","03/07/2019 08:31","2766.25","2767.00","2765.50","2766.00"
"926","03/07/2019 08:32","2766.25","2767.00","2765.25","2767.00"
"927","03/07/2019 08:33","2766.75","2767.25","2765.50","2767.00"
"928","03/07/2019 08:34","2766.75","2767.75","2765.00","2765.00"
"929","03/07/2019 08:35","2765.00","2765.25","2764.00","2764.75"
"930","03/07/2019 08:36","2764.75","2764.75","2761.50","2762.00"
"931","03/07/2019 08:37","2761.75","2762.75","2761.00","2761.50"
"932","03/07/2019 08:38","2761.50","2761.50","2760.00","2760.50"
"933","03/07/2019 08:39","2760.25","2761.75","2760.00","2760.50"
"934","03/07/2019 08:40","2760.25","2760.50","2758.75","2759.50"
"935","03/07/2019 08:41","2759.50","2761.00","2758.25","2760.50"
"936","03/07/2019 08:42","2760.50","2761.25","2758.75","2759.00"
"937","03/07/2019 08:43","2759.00","2759.50","2756.25","2756.50"
"938","03/07/2019 08:44","2756.50","2757.75","2756.50","2757.25"
"939","03/07/2019 08:45","2757.00","2758.00","2756.50","2757.25"
"940","03/07/2019 08:46","2757.00","2757.00","2753.00","2753.50"
"941","03/07/2019 08:47","2753.25","2754.00","2752.00","2753.50"
"942","03/07/2019 08:48","2753.25","2755.00","2753.25","2754.50"
"943","03/07/2019 08:49","2754.75","2755.25","2753.25","2753.25"
"944","03/07/2019 08:50","2753.25","2754.00","2751.00","2751.75"
"945","03/07/2019 08:51","2751.75","2753.00","2751.25","2751.25"
"946","03/07/2019 08:52","2751.00","2751.25","2749.25","2750.25"
"947","03/07/2019 08:53","2750.50","2750.75","2745.50","2746.25"
"948","03/07/2019 08:54","2746.00","2747.75","2745.25","2746.75"
"949","03/07/2019 08:55","2746.75","2749.00","2746.25","2748.50"
"950","03/07/2019 08:56","2748.50","2750.00","2747.75","2749.75"
"951","03/07/2019 08:57","2749.75","2750.00","2746.75","2747.75"
"952","03/07/2019 08:58","2747.75","2750.25","2747.25","2749.25"
"953","03/07/2019 08:59","2749.25","2749.50","2748.25","2749.50"
"954","03/07/2019 09:00","2749.50","2751.00","2748.75","2750.50"
"955","03/07/2019 09:01","2750.75","2751.50","2749.50","2751.25"
"956","03/07/2019 09:02","2751.25","2751.25","2748.50","2749.75"
"957","03/07/2019 09:03","2749.75","2749.75","2747.50","2749.75"
"958","03/07/2019 09:04","2749.75","2749.75","2747.00","2748.50"
"959","03/07/2019 09:05","2748.25","2749.75","2748.25","2749.50"
"960","03/07/2019 09:06","2749.50","2751.50","2749.25","2751.50"
"961","03/07/2019 09:07","2751.50","2751.75","2747.50","2748.25"
"962","03/07/2019 09:08","2748.25","2750.50","2748.25","2750.00"
"963","03/07/2019 09:09","2750.00","2750.75","2748.75","2750.25"
"964","03/07/2019 09:10","2750.25","2750.50","2748.25","2748.75"
"965","03/07/2019 09:11","2748.75","2749.75","2747.25","2747.75"
"966","03/07/2019 09:12","2748.00","2749.00","2747.25","2748.25"
"967","03/07/2019 09:13","2748.00","2749.00","2747.00","2748.25"
"968","03/07/2019 09:14","2748.25","2749.25","2747.50","2747.75"
"969","03/07/2019 09:15","2747.75","2748.50","2746.50","2748.00"
"970","03/07/2019 09:16","2748.00","2748.50","2747.00","2748.50"
"971","03/07/2019 09:17","2748.50","2749.25","2747.25","2747.25"
"972","03/07/2019 09:18","2747.25","2747.50","2743.25","2744.00"
"973","03/07/2019 09:19","2744.00","2745.25","2743.50","2743.75"
"974","03/07/2019 09:20","2743.75","2745.00","2743.50","2743.75"
"975","03/07/2019 09:21","2743.75","2743.75","2741.75","2742.75"
"976","03/07/2019 09:22","2743.00","2743.50","2742.25","2743.00"
"977","03/07/2019 09:23","2743.00","2745.25","2743.00","2744.75"
"978","03/07/2019 09:24","2744.75","2746.50","2744.75","2746.00"
"979","03/07/2019 09:25","2746.00","2746.25","2744.50","2745.75"
"980","03/07/2019 09:26","2745.75","2746.75","2745.75","2746.50"
"981","03/07/2019 09:27","2746.50","2747.50","2745.50","2746.75"
"982","03/07/2019 09:28","2747.00","2748.00","2745.25","2747.75"
"983","03/07/2019 09:29","2747.50","2748.25","2747.25","2747.75"
"984","03/07/2019 09:30","2747.75","2748.75","2747.50","2748.75"
"985","03/07/2019 09:31","2748.75","2749.00","2747.00","2748.50"
"986","03/07/2019 09:32","2748.50","2749.50","2748.25","2749.00"
"987","03/07/2019 09:33","2748.75","2750.00","2748.75","2749.75"
"988","03/07/2019 09:34","2749.75","2750.50","2749.00","2749.75"
"989","03/07/2019 09:35","2750.00","2751.00","2750.00","2750.00"
"990","03/07/2019 09:36","2750.25","2751.00","2749.50","2750.75"
"991","03/07/2019 09:37","2751.00","2751.25","2748.75","2749.50"
"992","03/07/2019 09:38","2749.75","2750.00","2748.25","2749.00"
"993","03/07/2019 09:39","2748.75","2749.00","2748.00","2748.25"
"994","03/07/2019 09:40","2748.25","2749.00","2748.00","2748.50"
"995","03/07/2019 09:41","2748.50","2748.50","2746.25","2746.25"
"996","03/07/2019 09:42","2746.25","2747.25","2745.75","2746.50"
"997","03/07/2019 09:43","2746.50","2747.75","2745.50","2747.25"
"998","03/07/2019 09:44","2747.00","2747.25","2744.50","2744.75"
"999","03/07/2019 09:45","2744.75","2746.50","2744.50","2745.00"
"1000","03/07/2019 09:46","2745.00","2747.75","2745.00","2747.25"
"1001","03/07/2019 09:47","2747.00","2749.25","2747.00","2749.25"
"1002","03/07/2019 09:48","2749.00","2750.00","2748.75","2750.00"
"1003","03/07/2019 09:49","2749.75","2750.25","2749.25","2749.25"
"1004","03/07/2019 09:50","2749.25","2751.00","2749.25","2751.00"
"1005","03/07/2019 09:51","2750.75","2751.25","2749.75","2750.25"
"1006","03/07/2019 09:52","2750.25","2751.25","2749.50","2749.50"
"1007","03/07/2019 09:53","2749.50","2750.75","2749.00","2749.25"
"1008","03/07/2019 09:54","2749.00","2751.00","2749.00","2750.50"
"1009","03/07/2019 09:55","2750.50","2751.75","2750.50","2751.50"
"1010","03/07/2019 09:56","2751.50","2753.00","2751.50","2752.75"
"1011","03/07/2019 09:57","2752.50","2752.75","2750.75","2751.75"
"1012","03/07/2019 09:58","2751.50","2752.25","2751.00","2752.25"
"1013","03/07/2019 09:59","2752.00","2752.75","2751.00","2751.00"
"1014","03/07/2019 10:00","2750.75","2752.00","2750.75","2750.75"
"1015","03/07/2019 10:01","2751.00","2751.25","2749.75","2750.50"
"1016","03/07/2019 10:02","2750.25","2750.50","2748.50","2750.25"
"1017","03/07/2019 10:03","2750.00","2751.50","2750.00","2750.00"
"1018","03/07/2019 10:04","2750.00","2752.25","2749.50","2752.00"
"1019","03/07/2019 10:05","2752.00","2752.25","2748.50","2748.75"
"1020","03/07/2019 10:06","2748.50","2749.75","2748.50","2748.50"
"1021","03/07/2019 10:07","2748.50","2749.25","2747.50","2747.75"
"1022","03/07/2019 10:08","2747.75","2748.00","2746.75","2747.25"
"1023","03/07/2019 10:09","2747.50","2749.00","2747.00","2748.75"
"1024","03/07/2019 10:10","2748.75","2749.50","2748.00","2749.50"
"1025","03/07/2019 10:11","2749.50","2750.25","2749.50","2749.75"
"1026","03/07/2019 10:12","2749.50","2750.75","2748.25","2750.25"
"1027","03/07/2019 10:13","2750.25","2750.25","2749.50","2750.00"
"1028","03/07/2019 10:14","2750.00","2750.75","2749.50","2750.00"
"1029","03/07/2019 10:15","2750.00","2751.25","2749.50","2751.25"
"1030","03/07/2019 10:16","2751.25","2751.50","2749.00","2749.75"
"1031","03/07/2019 10:17","2749.50","2750.50","2748.50","2749.00"
"1032","03/07/2019 10:18","2749.25","2749.50","2748.25","2749.25"
"1033","03/07/2019 10:19","2749.25","2749.50","2746.25","2746.50"
"1034","03/07/2019 10:20","2746.75","2748.00","2746.25","2747.75"
"1035","03/07/2019 10:21","2747.75","2748.00","2747.25","2747.75"
"1036","03/07/2019 10:22","2747.75","2748.00","2746.25","2746.75"
"1037","03/07/2019 10:23","2746.75","2748.50","2746.25","2748.00"
"1038","03/07/2019 10:24","2748.00","2748.25","2747.50","2747.75"
"1039","03/07/2019 10:25","2747.75","2748.75","2747.50","2748.50"
"1040","03/07/2019 10:26","2748.50","2749.75","2748.50","2749.00"
"1041","03/07/2019 10:27","2749.25","2751.00","2749.25","2750.75"
"1042","03/07/2019 10:28","2750.75","2751.00","2749.75","2750.50"
"1043","03/07/2019 10:29","2750.50","2752.00","2750.25","2751.75"
"1044","03/07/2019 10:30","2751.75","2751.75","2750.75","2751.25"
"1045","03/07/2019 10:31","2751.50","2753.75","2751.50","2753.50"
"1046","03/07/2019 10:32","2753.50","2755.75","2753.00","2754.75"
"1047","03/07/2019 10:33","2755.00","2756.00","2754.50","2756.00"
"1048","03/07/2019 10:34","2756.00","2756.75","2755.50","2756.00"
"1049","03/07/2019 10:35","2756.00","2756.50","2755.25","2755.25"
"1050","03/07/2019 10:36","2755.50","2756.00","2755.00","2755.75"
"1051","03/07/2019 10:37","2755.75","2756.50","2755.25","2755.50"
"1052","03/07/2019 10:38","2755.50","2756.50","2755.50","2755.75"
"1053","03/07/2019 10:39","2755.75","2756.50","2755.50","2756.00"
"1054","03/07/2019 10:40","2756.00","2756.25","2755.00","2755.25"
"1055","03/07/2019 10:41","2755.25","2755.75","2754.75","2755.00"
"1056","03/07/2019 10:42","2755.00","2755.25","2754.75","2754.75"
"1057","03/07/2019 10:43","2754.75","2755.50","2754.75","2755.25"
"1058","03/07/2019 10:44","2755.25","2757.00","2755.25","2755.50"
"1059","03/07/2019 10:45","2755.50","2756.50","2755.50","2756.00"
"1060","03/07/2019 10:46","2755.75","2757.00","2755.75","2756.00"
"1061","03/07/2019 10:47","2756.00","2756.25","2754.75","2755.00"
"1062","03/07/2019 10:48","2755.00","2755.75","2754.75","2754.75"
"1063","03/07/2019 10:49","2754.75","2755.25","2754.00","2754.25"
"1064","03/07/2019 10:50","2754.25","2754.75","2754.00","2754.25"
"1065","03/07/2019 10:51","2754.25","2754.50","2753.75","2753.75"
"1066","03/07/2019 10:52","2753.75","2754.00","2752.75","2753.00"
"1067","03/07/2019 10:53","2752.75","2754.75","2752.75","2754.50"
"1068","03/07/2019 10:54","2754.50","2755.50","2753.50","2754.25"
"1069","03/07/2019 10:55","2754.00","2754.25","2752.75","2752.75"
"1070","03/07/2019 10:56","2752.75","2754.00","2752.75","2753.00"
"1071","03/07/2019 10:57","2752.75","2753.75","2752.75","2753.25"
"1072","03/07/2019 10:58","2753.25","2754.25","2752.25","2754.00"
"1073","03/07/2019 10:59","2754.00","2754.50","2753.00","2753.75"
"1074","03/07/2019 11:00","2753.50","2753.75","2752.75","2753.25"
"1075","03/07/2019 11:01","2753.00","2753.25","2751.75","2752.25"
"1076","03/07/2019 11:02","2752.25","2752.50","2751.00","2751.00"
"1077","03/07/2019 11:03","2751.25","2752.50","2751.00","2752.00"
"1078","03/07/2019 11:04","2752.00","2752.25","2750.75","2750.75"
"1079","03/07/2019 11:05","2751.00","2752.50","2750.75","2752.25"
"1080","03/07/2019 11:06","2752.25","2752.50","2751.25","2752.50"
"1081","03/07/2019 11:07","2752.25","2753.75","2752.00","2753.25"
"1082","03/07/2019 11:08","2753.50","2754.50","2753.25","2753.75"
"1083","03/07/2019 11:09","2753.75","2755.25","2753.75","2754.25"
"1084","03/07/2019 11:10","2754.25","2754.25","2753.50","2753.75"
"1085","03/07/2019 11:11","2753.75","2754.75","2753.00","2753.25"
"1086","03/07/2019 11:12","2753.50","2754.50","2753.50","2754.25"
"1087","03/07/2019 11:13","2754.00","2754.25","2752.75","2753.25"
"1088","03/07/2019 11:14","2753.25","2753.50","2752.25","2753.00"
"1089","03/07/2019 11:15","2752.75","2754.00","2752.25","2754.00"
"1090","03/07/2019 11:16","2753.75","2755.25","2752.50","2753.00"
"1091","03/07/2019 11:17","2753.25","2753.50","2751.75","2752.50"
"1092","03/07/2019 11:18","2752.50","2752.75","2751.75","2752.50"
"1093","03/07/2019 11:19","2752.50","2752.75","2751.50","2751.75"
"1094","03/07/2019 11:20","2751.75","2752.75","2751.50","2752.25"
"1095","03/07/2019 11:21","2752.00","2752.50","2751.25","2751.75"
"1096","03/07/2019 11:22","2751.50","2752.50","2751.00","2751.75"
"1097","03/07/2019 11:23","2751.75","2753.50","2751.75","2752.00"
"1098","03/07/2019 11:24","2751.75","2752.25","2751.25","2752.00"
"1099","03/07/2019 11:25","2752.00","2753.75","2751.00","2752.50"
"1100","03/07/2019 11:26","2752.25","2753.50","2751.75","2752.50"
"1101","03/07/2019 11:27","2752.50","2753.75","2752.00","2753.50"
"1102","03/07/2019 11:28","2753.50","2754.25","2752.25","2754.00"
"1103","03/07/2019 11:29","2754.25","2755.25","2754.00","2754.75"
"1104","03/07/2019 11:30","2754.75","2754.75","2753.50","2753.50"
"1105","03/07/2019 11:31","2753.50","2754.75","2752.75","2753.50"
"1106","03/07/2019 11:32","2753.75","2754.50","2752.75","2754.25"
"1107","03/07/2019 11:33","2754.50","2754.75","2748.75","2750.00"
"1108","03/07/2019 11:34","2749.75","2754.50","2749.25","2752.75"
"1109","03/07/2019 11:35","2752.75","2756.75","2752.50","2755.50"
"1110","03/07/2019 11:36","2755.50","2755.50","2754.00","2754.75"
"1111","03/07/2019 11:37","2754.50","2755.50","2754.00","2754.00"
"1112","03/07/2019 11:38","2754.00","2754.50","2753.25","2754.50"
"1113","03/07/2019 11:39","2754.50","2755.25","2753.75","2754.75"
"1114","03/07/2019 11:40","2754.75","2755.50","2754.25","2755.00"
"1115","03/07/2019 11:41","2754.75","2756.25","2754.75","2755.75"
"1116","03/07/2019 11:42","2755.75","2756.00","2755.00","2755.25"
"1117","03/07/2019 11:43","2755.25","2756.00","2755.25","2756.00"
"1118","03/07/2019 11:44","2755.75","2756.00","2755.00","2755.00"
"1119","03/07/2019 11:45","2755.00","2756.25","2755.00","2756.00"
"1120","03/07/2019 11:46","2755.75","2757.75","2755.75","2757.50"
"1121","03/07/2019 11:47","2757.50","2757.75","2756.00","2756.50"
"1122","03/07/2019 11:48","2756.25","2756.75","2755.50","2756.00"
"1123","03/07/2019 11:49","2756.00","2756.50","2755.00","2756.00"
"1124","03/07/2019 11:50","2756.00","2757.25","2755.75","2757.00"
"1125","03/07/2019 11:51","2756.75","2757.00","2756.00","2756.25"
"1126","03/07/2019 11:52","2756.25","2756.50","2756.00","2756.25"
"1127","03/07/2019 11:53","2756.25","2757.25","2756.25","2757.00"
"1128","03/07/2019 11:54","2757.00","2757.75","2757.00","2757.00"
"1129","03/07/2019 11:55","2757.00","2760.75","2756.75","2760.50"
"1130","03/07/2019 11:56","2760.25","2761.00","2759.50","2760.75"
"1131","03/07/2019 11:57","2760.50","2761.25","2760.25","2760.75"
"1132","03/07/2019 11:58","2760.50","2761.00","2760.25","2760.25"
"1133","03/07/2019 11:59","2760.25","2760.50","2759.75","2760.00"
"1134","03/07/2019 12:00","2760.00","2761.00","2759.50","2759.75"
"1135","03/07/2019 12:01","2759.50","2760.00","2758.50","2758.75"
"1136","03/07/2019 12:02","2758.50","2759.25","2758.50","2759.00"
"1137","03/07/2019 12:03","2759.00","2759.50","2758.50","2759.25"
"1138","03/07/2019 12:04","2759.25","2760.00","2759.00","2760.00"
"1139","03/07/2019 12:05","2759.75","2760.25","2758.75","2759.00"
"1140","03/07/2019 12:06","2759.00","2759.50","2758.50","2759.25"
"1141","03/07/2019 12:07","2759.25","2759.25","2758.00","2758.25"
"1142","03/07/2019 12:08","2758.25","2758.25","2757.50","2757.75"
"1143","03/07/2019 12:09","2757.75","2758.25","2757.25","2757.25"
"1144","03/07/2019 12:10","2757.25","2758.00","2756.75","2758.00"
"1145","03/07/2019 12:11","2757.75","2758.50","2757.50","2758.25"
"1146","03/07/2019 12:12","2758.50","2759.00","2758.50","2758.75"
"1147","03/07/2019 12:13","2758.50","2759.25","2758.50","2758.75"
"1148","03/07/2019 12:14","2759.00","2759.25","2758.25","2759.00"
"1149","03/07/2019 12:15","2758.75","2759.25","2758.25","2758.75"
"1150","03/07/2019 12:16","2758.50","2759.75","2758.50","2759.50"
"1151","03/07/2019 12:17","2759.50","2759.75","2758.75","2758.75"
"1152","03/07/2019 12:18","2758.75","2759.00","2757.50","2757.50"
"1153","03/07/2019 12:19","2757.50","2757.75","2757.00","2757.50"
"1154","03/07/2019 12:20","2757.50","2758.25","2757.00","2757.50"
"1155","03/07/2019 12:21","2757.50","2758.25","2757.25","2758.25"
"1156","03/07/2019 12:22","2758.25","2758.25","2757.50","2757.50"
"1157","03/07/2019 12:23","2757.50","2758.00","2757.00","2757.25"
"1158","03/07/2019 12:24","2757.00","2757.50","2756.50","2757.00"
"1159","03/07/2019 12:25","2757.00","2757.50","2756.25","2756.75"
"1160","03/07/2019 12:26","2756.50","2756.75","2756.25","2756.50"
"1161","03/07/2019 12:27","2756.50","2757.50","2756.00","2756.75"
"1162","03/07/2019 12:28","2757.00","2757.00","2756.50","2757.00"
"1163","03/07/2019 12:29","2757.25","2757.25","2756.00","2756.75"
"1164","03/07/2019 12:30","2756.75","2757.50","2756.75","2757.50"
"1165","03/07/2019 12:31","2757.50","2757.50","2756.50","2756.75"
"1166","03/07/2019 12:32","2756.75","2756.75","2755.00","2755.25"
"1167","03/07/2019 12:33","2755.25","2755.50","2754.00","2754.25"
"1168","03/07/2019 12:34","2754.25","2755.50","2754.00","2754.25"
"1169","03/07/2019 12:35","2754.50","2754.50","2753.50","2753.50"
"1170","03/07/2019 12:36","2753.75","2753.75","2752.75","2753.25"
"1171","03/07/2019 12:37","2753.00","2753.75","2753.00","2753.25"
"1172","03/07/2019 12:38","2753.25","2753.50","2753.00","2753.25"
"1173","03/07/2019 12:39","2753.00","2753.75","2752.75","2753.75"
"1174","03/07/2019 12:40","2753.50","2754.25","2753.50","2754.00"
"1175","03/07/2019 12:41","2754.00","2754.75","2753.75","2754.50"
"1176","03/07/2019 12:42","2754.75","2755.00","2754.50","2755.00"
"1177","03/07/2019 12:43","2754.75","2755.50","2754.75","2755.25"
"1178","03/07/2019 12:44","2755.25","2755.75","2755.00","2755.25"
"1179","03/07/2019 12:45","2755.00","2756.00","2755.00","2755.50"
"1180","03/07/2019 12:46","2755.75","2756.00","2755.50","2755.50"
"1181","03/07/2019 12:47","2755.50","2756.00","2755.00","2755.25"
"1182","03/07/2019 12:48","2755.25","2756.00","2755.00","2755.75"
"1183","03/07/2019 12:49","2755.75","2756.75","2755.75","2756.25"
"1184","03/07/2019 12:50","2756.50","2757.25","2756.25","2756.75"
"1185","03/07/2019 12:51","2756.75","2757.75","2756.50","2756.50"
"1186","03/07/2019 12:52","2756.50","2756.75","2755.75","2756.25"
"1187","03/07/2019 12:53","2756.25","2756.50","2755.50","2755.75"
"1188","03/07/2019 12:54","2755.75","2756.00","2753.75","2754.25"
"1189","03/07/2019 12:55","2754.25","2755.00","2754.00","2754.50"
"1190","03/07/2019 12:56","2754.50","2754.75","2753.50","2754.00"
"1191","03/07/2019 12:57","2754.00","2754.00","2753.25","2753.50"
"1192","03/07/2019 12:58","2753.75","2754.25","2753.50","2753.75"
"1193","03/07/2019 12:59","2753.75","2753.75","2753.25","2753.50"
"1194","03/07/2019 13:00","2753.50","2754.25","2753.25","2753.25"
"1195","03/07/2019 13:01","2753.50","2755.25","2753.25","2755.00"
"1196","03/07/2019 13:02","2755.00","2755.00","2752.25","2752.75"
"1197","03/07/2019 13:03","2752.50","2753.75","2752.50","2753.50"
"1198","03/07/2019 13:04","2753.25","2754.00","2753.00","2753.25"
"1199","03/07/2019 13:05","2753.50","2753.50","2752.50","2753.25"
"1200","03/07/2019 13:06","2753.25","2753.50","2751.25","2751.50"
"1201","03/07/2019 13:07","2751.25","2752.25","2750.25","2751.00"
"1202","03/07/2019 13:08","2751.00","2751.50","2750.75","2751.00"
"1203","03/07/2019 13:09","2751.00","2751.50","2750.25","2750.75"
"1204","03/07/2019 13:10","2750.50","2751.50","2750.50","2751.00"
"1205","03/07/2019 13:11","2751.25","2751.50","2750.75","2751.00"
"1206","03/07/2019 13:12","2751.25","2751.25","2750.25","2750.25"
"1207","03/07/2019 13:13","2750.25","2750.25","2749.75","2749.75"
"1208","03/07/2019 13:14","2749.75","2750.00","2749.00","2749.50"
"1209","03/07/2019 13:15","2749.50","2749.75","2748.00","2748.50"
"1210","03/07/2019 13:16","2748.25","2748.50","2747.50","2747.75"
"1211","03/07/2019 13:17","2747.75","2748.00","2747.00","2747.25"
"1212","03/07/2019 13:18","2747.25","2748.00","2747.00","2747.50"
"1213","03/07/2019 13:19","2747.50","2748.00","2747.00","2748.00"
"1214","03/07/2019 13:20","2748.00","2748.50","2747.75","2748.50"
"1215","03/07/2019 13:21","2748.50","2750.00","2748.25","2750.00"
"1216","03/07/2019 13:22","2749.75","2750.25","2749.00","2750.00"
"1217","03/07/2019 13:23","2750.00","2750.25","2749.00","2749.25"
"1218","03/07/2019 13:24","2749.25","2749.75","2749.00","2749.25"
"1219","03/07/2019 13:25","2749.25","2749.25","2748.50","2748.75"
"1220","03/07/2019 13:26","2748.75","2749.00","2748.00","2748.25"
"1221","03/07/2019 13:27","2748.25","2748.50","2748.00","2748.50"
"1222","03/07/2019 13:28","2748.50","2749.50","2748.25","2749.50"
"1223","03/07/2019 13:29","2749.50","2749.75","2749.25","2749.25"
"1224","03/07/2019 13:30","2749.25","2749.75","2748.75","2749.75"
"1225","03/07/2019 13:31","2749.75","2750.50","2749.50","2750.00"
"1226","03/07/2019 13:32","2750.00","2750.25","2747.75","2748.00"
"1227","03/07/2019 13:33","2748.00","2748.50","2747.00","2747.75"
"1228","03/07/2019 13:34","2747.50","2747.75","2745.75","2746.00"
"1229","03/07/2019 13:35","2746.00","2747.25","2746.00","2746.75"
"1230","03/07/2019 13:36","2746.50","2747.25","2746.50","2746.75"
"1231","03/07/2019 13:37","2746.75","2747.25","2746.25","2747.00"
"1232","03/07/2019 13:38","2746.75","2747.25","2746.25","2746.25"
"1233","03/07/2019 13:39","2746.50","2746.50","2745.25","2745.50"
"1234","03/07/2019 13:40","2745.25","2745.50","2744.50","2745.25"
"1235","03/07/2019 13:41","2745.25","2746.75","2745.25","2745.75"
"1236","03/07/2019 13:42","2745.75","2746.00","2743.75","2744.25"
"1237","03/07/2019 13:43","2744.25","2745.50","2744.00","2745.00"
"1238","03/07/2019 13:44","2745.00","2746.25","2745.00","2745.75"
"1239","03/07/2019 13:45","2745.50","2746.25","2745.00","2746.00"
"1240","03/07/2019 13:46","2746.00","2746.25","2745.50","2746.00"
"1241","03/07/2019 13:47","2746.00","2746.00","2743.75","2743.75"
"1242","03/07/2019 13:48","2743.75","2744.75","2743.00","2743.50"
"1243","03/07/2019 13:49","2743.75","2743.75","2742.00","2742.25"
"1244","03/07/2019 13:50","2742.25","2744.00","2742.00","2743.75"
"1245","03/07/2019 13:51","2743.50","2744.00","2743.00","2743.50"
