"Index","Open","High","Low","Close"
2019-03-06 07:35:00,2785,2789.5,2784.25,2789
2019-03-06 07:40:00,2789.25,2789.5,2787.5,2788
2019-03-06 07:45:00,2788,2788.75,2787.75,2788.5
2019-03-06 07:50:00,2788.75,2790,2787.75,2787.75
2019-03-06 07:55:00,2787.75,2788.5,2787.75,2788.5
2019-03-06 08:00:00,2788.25,2789.25,2787.5,2789
2019-03-06 08:05:00,2789,2790.5,2788.75,2790.25
2019-03-06 08:10:00,2790.25,2791,2789.75,2790
2019-03-06 08:15:00,2790,2791.5,2790,2791.25
2019-03-06 08:20:00,2791.25,2792.75,2791,2791.75
2019-03-06 08:25:00,2792,2792.5,2790.75,2790.75
2019-03-06 08:30:00,2791,2791.5,2790,2790.25
2019-03-06 08:35:00,2790.25,2790.75,2788.5,2788.75
2019-03-06 08:40:00,2788.5,2789.5,2786.75,2788
2019-03-06 08:45:00,2788,2788.25,2785.75,2787
2019-03-06 08:50:00,2787,2787.5,2783.5,2784
2019-03-06 08:55:00,2784,2784.5,2781.25,2782.75
2019-03-06 09:00:00,2783,2784.75,2782,2784.5
2019-03-06 09:05:00,2784.5,2785.25,2782.5,2783
2019-03-06 09:10:00,2783,2786.5,2782.25,2786.25
2019-03-06 09:15:00,2786.25,2786.5,2783.5,2784.5
2019-03-06 09:20:00,2784.5,2786,2781.5,2781.5
2019-03-06 09:25:00,2781.75,2783,2780.25,2780.5
2019-03-06 09:30:00,2780.5,2781.75,2778.75,2779.25
2019-03-06 09:35:00,2779.25,2781,2775.75,2776
2019-03-06 09:40:00,2776,2778.25,2775.5,2777.75
2019-03-06 09:45:00,2777.75,2779,2776,2778.25
2019-03-06 09:50:00,2778.25,2779.75,2777.25,2778.25
2019-03-06 09:55:00,2778.25,2780,2777.75,2779.75
2019-03-06 10:00:00,2779.75,2782,2779.5,2780.25
2019-03-06 10:05:00,2780.25,2782,2779.25,2780.75
2019-03-06 10:10:00,2780.5,2783.75,2780.5,2783.25
2019-03-06 10:15:00,2783.25,2783.75,2782,2782.75
2019-03-06 10:20:00,2783,2784.25,2781.75,2782.25
2019-03-06 10:25:00,2782.25,2782.5,2779.25,2779.25
2019-03-06 10:30:00,2779.25,2780.5,2778,2779.5
2019-03-06 10:35:00,2779.25,2780.75,2777.75,2779.25
2019-03-06 10:40:00,2779.25,2780.25,2778,2778.25
2019-03-06 10:45:00,2778,2779,2775.75,2775.75
2019-03-06 10:50:00,2775.75,2779,2775,2775.25
2019-03-06 10:55:00,2775.5,2775.5,2772.25,2774
2019-03-06 11:00:00,2774,2776,2773,2775
2019-03-06 11:05:00,2774.75,2777.5,2774.25,2776.75
2019-03-06 11:10:00,2777,2780.25,2776.75,2779.5
2019-03-06 11:15:00,2779.25,2779.5,2777.75,2778
2019-03-06 11:20:00,2777.75,2779.25,2774.75,2775
2019-03-06 11:25:00,2774.75,2776.75,2773.25,2773.25
2019-03-06 11:30:00,2773.5,2774,2772,2773.25
2019-03-06 11:35:00,2773,2775.75,2773,2775.75
2019-03-06 11:40:00,2775.75,2777,2775,2775.25
2019-03-06 11:45:00,2775,2776,2774,2774.5
2019-03-06 11:50:00,2774.25,2775,2771.75,2773
2019-03-06 11:55:00,2772.75,2775.25,2771.25,2771.5
2019-03-06 12:00:00,2771.5,2772.5,2771,2771.5
2019-03-06 12:05:00,2771.25,2772.5,2770.5,2771
2019-03-06 12:10:00,2770.75,2771.5,2769.5,2770
2019-03-06 12:15:00,2770,2771.75,2770,2771
2019-03-06 12:20:00,2771,2773.25,2769.5,2772.75
2019-03-06 12:25:00,2772.5,2772.75,2770,2770.25
2019-03-06 12:30:00,2770,2772,2769.5,2770.75
2019-03-06 12:35:00,2770.75,2773.75,2770.75,2773.25
2019-03-06 12:40:00,2773,2776.25,2771.75,2776
2019-03-06 12:45:00,2776,2776.5,2774.25,2774.5
2019-03-06 12:50:00,2774.75,2774.75,2771.75,2772.5
2019-03-06 12:55:00,2772.5,2774.75,2772,2774.75
2019-03-06 13:00:00,2774.5,2777.5,2774.5,2777
2019-03-06 13:05:00,2777,2778.25,2776,2778
2019-03-06 13:10:00,2778,2778,2775.25,2776
2019-03-06 13:15:00,2776,2778.5,2776,2777.5
2019-03-06 13:20:00,2777.5,2777.75,2775.75,2776
2019-03-06 13:25:00,2776.25,2778.75,2775.75,2778
2019-03-06 13:30:00,2778,2778.5,2775.75,2776.5
2019-03-06 13:35:00,2776.25,2777.5,2773.25,2774.25
2019-03-06 13:40:00,2774.25,2776,2774,2774.75
2019-03-06 13:45:00,2774.75,2775.25,2773.5,2774
2019-03-06 13:50:00,2773.75,2775.5,2773,2774.5
2019-03-06 13:55:00,2774.5,2776,2773,2775
2019-03-06 14:00:00,2775.25,2777,2774.25,2774.5
2019-03-06 14:05:00,2774.5,2776.75,2773.75,2774.5
2019-03-06 14:10:00,2774.25,2775,2772.5,2773.25
2019-03-06 14:15:00,2773.25,2773.75,2771,2771
2019-03-06 14:20:00,2771,2772,2769.25,2771.25
2019-03-06 14:25:00,2771.25,2772,2770.25,2771
2019-03-06 14:30:00,2771,2771.75,2768.5,2771.25
2019-03-06 14:35:00,2771.25,2774,2770.75,2773.75
2019-03-06 14:40:00,2773.75,2774.5,2772.75,2773.75
2019-03-06 14:45:00,2773.75,2776,2773.5,2775.5
2019-03-06 14:50:00,2775.5,2775.5,2772,2773.25
2019-03-06 14:55:00,2773.5,2775.5,2772.75,2773
2019-03-06 15:00:00,2773,2774,2771.5,2771.75
2019-03-06 15:05:00,2772,2774.5,2771.75,2772
2019-03-06 15:10:00,2772.25,2773,2771.5,2772
2019-03-06 15:15:00,2772.25,2773,2770.75,2771.25
2019-03-06 15:35:00,2770.75,2771.5,2770,2771.25
2019-03-06 15:40:00,2771.25,2771.5,2770.25,2770.75
2019-03-06 15:45:00,2770.5,2771,2770.5,2770.5
2019-03-06 15:50:00,2770.75,2771,2770,2770.5
2019-03-06 15:55:00,2770.5,2772,2770.25,2772
2019-03-06 16:00:00,2772,2772,2770.75,2771
2019-03-06 17:05:00,2770.5,2771.5,2769.5,2770.25
2019-03-06 17:10:00,2770.5,2771.25,2770.25,2770.5
2019-03-06 17:15:00,2770.5,2770.75,2770.25,2770.5
2019-03-06 17:20:00,2770.5,2770.5,2769.5,2769.75
2019-03-06 17:25:00,2769.5,2770.5,2769.5,2770.25
2019-03-06 17:30:00,2770.25,2771,2770.25,2770.75
2019-03-06 17:35:00,2771,2771.5,2770.5,2771.25
2019-03-06 17:40:00,2771.25,2771.5,2771,2771.5
2019-03-06 17:45:00,2771.5,2771.5,2771,2771.5
2019-03-06 17:50:00,2771.5,2771.5,2770.5,2770.75
2019-03-06 17:55:00,2770.5,2770.5,2770,2770.5
2019-03-06 18:00:00,2770.5,2770.5,2766.25,2768
2019-03-06 18:05:00,2768,2768.5,2767.25,2767.5
2019-03-06 18:10:00,2767.25,2768,2766.25,2766.5
2019-03-06 18:15:00,2766.5,2767.75,2766.5,2767.75
2019-03-06 18:20:00,2767.5,2767.75,2765.75,2765.75
2019-03-06 18:25:00,2765.75,2767.25,2765.5,2767
2019-03-06 18:30:00,2767,2767.25,2766.25,2767
2019-03-06 18:35:00,2766.75,2767.25,2765.5,2767.25
2019-03-06 18:40:00,2767.5,2767.75,2766.75,2767.5
2019-03-06 18:45:00,2767.5,2768.25,2767.25,2767.5
2019-03-06 18:50:00,2767.25,2767.75,2767,2767.5
2019-03-06 18:55:00,2767.5,2767.75,2766.5,2766.5
2019-03-06 19:00:00,2766.75,2767,2766,2766.5
2019-03-06 19:05:00,2766.25,2767.75,2766.25,2767.75
2019-03-06 19:10:00,2767.5,2768,2767.25,2767.75
2019-03-06 19:15:00,2767.5,2768.75,2767.5,2768.5
2019-03-06 19:20:00,2768.5,2769.25,2768.25,2769
2019-03-06 19:25:00,2769,2769.25,2767.75,2767.75
2019-03-06 19:30:00,2768,2768,2766.75,2767.5
2019-03-06 19:35:00,2767.75,2769,2767.25,2767.75
2019-03-06 19:40:00,2768,2768,2766.75,2766.75
2019-03-06 19:45:00,2766.75,2767.25,2766,2767
2019-03-06 19:50:00,2767,2768.5,2766.75,2767.25
2019-03-06 19:55:00,2767.25,2768.25,2766.75,2767
2019-03-06 20:00:00,2767,2767.75,2766.5,2767.5
2019-03-06 20:05:00,2767.25,2768.5,2767.25,2768.25
2019-03-06 20:10:00,2768,2768.75,2768,2768.5
2019-03-06 20:15:00,2768.5,2769.25,2768.25,2768.75
2019-03-06 20:20:00,2768.75,2769.25,2768.5,2768.5
2019-03-06 20:25:00,2768.75,2770,2768.75,2769.25
2019-03-06 20:30:00,2769.5,2769.5,2768.5,2768.75
2019-03-06 20:35:00,2769,2769,2768.25,2768.5
2019-03-06 20:40:00,2768.5,2768.75,2768.25,2768.25
2019-03-06 20:45:00,2768.25,2768.5,2767.75,2768.25
2019-03-06 20:50:00,2768,2768.25,2767.25,2767.75
2019-03-06 20:55:00,2767.75,2768.25,2767.5,2768.25
2019-03-06 21:00:00,2768,2768.75,2768,2768.25
2019-03-06 21:05:00,2768.5,2768.5,2767.75,2768
2019-03-06 21:10:00,2767.75,2767.75,2766.25,2766.75
2019-03-06 21:15:00,2766.75,2768.5,2766.75,2768.25
2019-03-06 21:20:00,2768.25,2769,2768,2769
2019-03-06 21:25:00,2769,2769,2768.25,2768.5
2019-03-06 21:30:00,2768.5,2768.75,2768.25,2768.25
2019-03-06 21:35:00,2768,2768.75,2767.75,2768
2019-03-06 21:40:00,2767.75,2768,2767.5,2767.5
2019-03-06 21:45:00,2767.75,2767.75,2767.25,2767.25
2019-03-06 21:50:00,2767.25,2767.75,2767,2767.75
2019-03-06 21:55:00,2767.75,2767.75,2767.25,2767.5
2019-03-06 22:00:00,2767.5,2767.75,2767.5,2767.5
2019-03-06 22:05:00,2767.5,2768,2767.25,2768
2019-03-06 22:10:00,2768,2768,2767.25,2767.25
2019-03-06 22:15:00,2767.5,2767.75,2767.5,2767.75
2019-03-06 22:20:00,2767.75,2768,2767.25,2767.25
2019-03-06 22:25:00,2767.25,2767.75,2767.25,2767.5
2019-03-06 22:30:00,2767.5,2767.75,2767.25,2767.5
2019-03-06 22:35:00,2767.5,2767.5,2766.5,2766.5
2019-03-06 22:40:00,2766.5,2766.75,2766.5,2766.5
2019-03-06 22:45:00,2766.75,2766.75,2766.5,2766.75
2019-03-06 22:50:00,2767,2767,2766.25,2766.5
2019-03-06 22:55:00,2766.75,2767,2766.75,2767
2019-03-06 23:00:00,2766.75,2767,2766.5,2766.5
2019-03-06 23:05:00,2766.75,2766.75,2766,2766
2019-03-06 23:10:00,2766.25,2766.25,2765.5,2765.75
2019-03-06 23:15:00,2766,2766.25,2765.75,2766.25
2019-03-06 23:20:00,2766.25,2766.25,2765.75,2766
2019-03-06 23:25:00,2765.75,2766.25,2765.75,2766
2019-03-06 23:30:00,2766,2766.25,2765.25,2765.5
2019-03-06 23:35:00,2765.75,2766,2765.25,2766
2019-03-06 23:40:00,2765.75,2765.75,2765.25,2765.5
2019-03-06 23:45:00,2765.5,2766,2765.5,2766
2019-03-06 23:50:00,2766,2766.25,2765.75,2766
2019-03-06 23:55:00,2766,2766.5,2766,2766
2019-03-07 00:00:00,2766.25,2766.5,2765.25,2765.5
2019-03-07 00:05:00,2765.75,2766.25,2765.25,2766
2019-03-07 00:10:00,2766,2766.5,2766,2766.25
2019-03-07 00:15:00,2766.25,2766.25,2765.5,2765.75
2019-03-07 00:20:00,2765.75,2766.25,2765.75,2766
2019-03-07 00:25:00,2765.75,2766,2765.5,2765.5
2019-03-07 00:30:00,2765.75,2766.25,2765.75,2765.75
2019-03-07 00:35:00,2765.75,2766.25,2765.75,2766
2019-03-07 00:40:00,2766.25,2766.5,2766,2766.5
2019-03-07 00:45:00,2766.25,2766.5,2766,2766
2019-03-07 00:50:00,2766,2766.25,2765.75,2765.75
2019-03-07 00:55:00,2766,2766,2765.25,2765.75
2019-03-07 01:00:00,2765.5,2765.75,2765.25,2765.5
2019-03-07 01:05:00,2765.5,2766,2763.5,2763.75
2019-03-07 01:10:00,2763.5,2764.25,2763.25,2763.75
2019-03-07 01:15:00,2764,2764.5,2763.5,2764.25
2019-03-07 01:20:00,2764,2764.25,2763.5,2763.5
2019-03-07 01:25:00,2763.75,2764,2762.5,2762.75
2019-03-07 01:30:00,2762.75,2763,2762.25,2762.25
2019-03-07 01:35:00,2762.25,2762.75,2761.5,2762
2019-03-07 01:40:00,2762,2762.5,2762,2762
2019-03-07 01:45:00,2762,2762.5,2762,2762
2019-03-07 01:50:00,2762,2763,2762,2762.75
2019-03-07 01:55:00,2762.75,2763.5,2762.5,2763.5
2019-03-07 02:00:00,2763.5,2763.75,2763.25,2763.5
2019-03-07 02:05:00,2763.25,2764.25,2763,2763.5
2019-03-07 02:10:00,2763.75,2764.25,2763,2764.25
2019-03-07 02:15:00,2764.25,2764.5,2763.25,2764
2019-03-07 02:20:00,2764,2765,2763.75,2764.25
2019-03-07 02:25:00,2764.25,2764.5,2763.75,2764
2019-03-07 02:30:00,2764,2764,2762.5,2762.5
2019-03-07 02:35:00,2762.5,2763.25,2762.5,2762.5
2019-03-07 02:40:00,2762.5,2763.75,2762.5,2763.25
2019-03-07 02:45:00,2763.25,2764.5,2763.25,2764
2019-03-07 02:50:00,2764,2764,2763.5,2763.75
2019-03-07 02:55:00,2763.5,2764,2763.25,2763.75
2019-03-07 03:00:00,2764,2764.75,2763.75,2764.5
2019-03-07 03:05:00,2764.5,2765.25,2763.75,2764.75
2019-03-07 03:10:00,2765,2765.25,2764.25,2765
2019-03-07 03:15:00,2764.75,2765.25,2764.5,2764.75
2019-03-07 03:20:00,2765,2765.25,2764.25,2764.5
2019-03-07 03:25:00,2764.5,2764.75,2764,2764.75
2019-03-07 03:30:00,2764.5,2765,2764.25,2764.25
2019-03-07 03:35:00,2764.25,2765.5,2764.25,2765.25
2019-03-07 03:40:00,2765.25,2765.5,2764.75,2765
2019-03-07 03:45:00,2765,2765.25,2764.75,2765
2019-03-07 03:50:00,2765.25,2765.25,2764.25,2764.5
2019-03-07 03:55:00,2764.75,2765,2764.25,2764.5
2019-03-07 04:00:00,2764.25,2764.5,2764.25,2764.25
2019-03-07 04:05:00,2764.25,2765.75,2764.25,2765.75
2019-03-07 04:10:00,2765.75,2766,2765,2765.25
2019-03-07 04:15:00,2765,2765.5,2765,2765
2019-03-07 04:20:00,2765,2765.25,2764,2764.25
2019-03-07 04:25:00,2764,2764.5,2763.5,2764.5
2019-03-07 04:30:00,2764.75,2765,2764.25,2765
2019-03-07 04:35:00,2765,2765,2764.5,2765
2019-03-07 04:40:00,2765,2765.25,2764.5,2764.75
2019-03-07 04:45:00,2764.5,2765.25,2764.25,2764.75
2019-03-07 04:50:00,2764.5,2765.5,2764.25,2765.25
2019-03-07 04:55:00,2765.25,2765.25,2764.5,2765
2019-03-07 05:00:00,2765,2765.75,2765,2765.75
2019-03-07 05:05:00,2765.75,2766,2765.25,2765.5
2019-03-07 05:10:00,2765.5,2765.5,2765,2765.5
2019-03-07 05:15:00,2765.5,2765.75,2764.5,2765.25
2019-03-07 05:20:00,2765,2766,2765,2765.75
2019-03-07 05:25:00,2765.75,2766,2765.5,2765.75
2019-03-07 05:30:00,2765.75,2766.5,2765.5,2766.25
2019-03-07 05:35:00,2766,2766.25,2765.75,2766
2019-03-07 05:40:00,2766,2766,2765.5,2766
2019-03-07 05:45:00,2766,2766.25,2765.25,2765.25
2019-03-07 05:50:00,2765.25,2765.5,2764.75,2765
2019-03-07 05:55:00,2764.75,2765,2763.5,2764.5
2019-03-07 06:00:00,2764.5,2764.75,2764.25,2764.25
2019-03-07 06:05:00,2764.25,2765,2764,2764.5
2019-03-07 06:10:00,2764.75,2766.75,2764.5,2766.75
2019-03-07 06:15:00,2766.5,2767.75,2766.5,2767.75
2019-03-07 06:20:00,2767.75,2768,2767.25,2767.25
2019-03-07 06:25:00,2767.25,2768,2767,2767
2019-03-07 06:30:00,2767,2767.25,2767,2767.25
2019-03-07 06:35:00,2767.25,2767.25,2766.5,2766.75
2019-03-07 06:40:00,2766.75,2767,2766.5,2767
2019-03-07 06:45:00,2767,2767.25,2766.75,2767.25
2019-03-07 06:50:00,2767.25,2770.25,2767.25,2767.5
2019-03-07 06:55:00,2767.5,2769,2767.5,2768.75
2019-03-07 07:00:00,2768.75,2773.25,2768.5,2773
2019-03-07 07:05:00,2773,2773.5,2771,2773.5
2019-03-07 07:10:00,2773.25,2775.25,2773,2775.25
2019-03-07 07:15:00,2775.25,2775.5,2773.75,2774.25
2019-03-07 07:20:00,2774.25,2774.75,2772.75,2773.25
2019-03-07 07:25:00,2773.25,2775.5,2773,2774.5
2019-03-07 07:30:00,2774.75,2775,2774.25,2774.5
2019-03-07 07:35:00,2774.5,2774.75,2772.75,2774
2019-03-07 07:40:00,2774,2776.25,2774,2774.75
2019-03-07 07:45:00,2774.75,2776.25,2774.5,2775.5
2019-03-07 07:50:00,2775.5,2775.5,2772.5,2773
2019-03-07 07:55:00,2772.75,2773,2768.75,2769.25
2019-03-07 08:00:00,2769.25,2770.5,2768.25,2769.25
2019-03-07 08:05:00,2769.25,2771.75,2769.25,2770.5
2019-03-07 08:10:00,2770.5,2771.75,2769.5,2770.25
2019-03-07 08:15:00,2770.25,2770.5,2767.25,2768.5
2019-03-07 08:20:00,2768.5,2769.75,2768.25,2768.5
2019-03-07 08:25:00,2768.75,2768.75,2766.25,2766.5
2019-03-07 08:30:00,2766.25,2767.5,2765.75,2766
2019-03-07 08:35:00,2766.25,2767.75,2764,2764.75
2019-03-07 08:40:00,2764.75,2764.75,2758.75,2759.5
2019-03-07 08:45:00,2759.5,2761.25,2756.25,2757.25
2019-03-07 08:50:00,2757,2757,2751,2751.75
2019-03-07 08:55:00,2751.75,2753,2745.25,2748.5
2019-03-07 09:00:00,2748.5,2751,2746.75,2750.5
2019-03-07 09:05:00,2750.75,2751.5,2747,2749.5
2019-03-07 09:10:00,2749.5,2751.75,2747.5,2748.75
2019-03-07 09:15:00,2748.75,2749.75,2746.5,2748
2019-03-07 09:20:00,2748,2749.25,2743.25,2743.75
2019-03-07 09:25:00,2743.75,2746.5,2741.75,2745.75
2019-03-07 09:30:00,2745.75,2748.75,2745.25,2748.75
2019-03-07 09:35:00,2748.75,2751,2747,2750
2019-03-07 09:40:00,2750.25,2751.25,2748,2748.5
2019-03-07 09:45:00,2748.5,2748.5,2744.5,2745
2019-03-07 09:50:00,2745,2751,2745,2751
2019-03-07 09:55:00,2750.75,2751.75,2749,2751.5
2019-03-07 10:00:00,2751.5,2753,2750.75,2750.75
2019-03-07 10:05:00,2751,2752.25,2748.5,2748.75
2019-03-07 10:10:00,2748.5,2749.75,2746.75,2749.5
2019-03-07 10:15:00,2749.5,2751.25,2748.25,2751.25
2019-03-07 10:20:00,2751.25,2751.5,2746.25,2747.75
2019-03-07 10:25:00,2747.75,2748.75,2746.25,2748.5
2019-03-07 10:30:00,2748.5,2752,2748.5,2751.25
2019-03-07 10:35:00,2751.5,2756.75,2751.5,2755.25
2019-03-07 10:40:00,2755.5,2756.5,2755,2755.25
2019-03-07 10:45:00,2755.25,2757,2754.75,2756
2019-03-07 10:50:00,2755.75,2757,2754,2754.25
2019-03-07 10:55:00,2754.25,2755.5,2752.75,2752.75
2019-03-07 11:00:00,2752.75,2754.5,2752.25,2753.25
2019-03-07 11:05:00,2753,2753.25,2750.75,2752.25
2019-03-07 11:10:00,2752.25,2755.25,2751.25,2753.75
2019-03-07 11:15:00,2753.75,2754.75,2752.25,2754
2019-03-07 11:20:00,2753.75,2755.25,2751.5,2752.25
2019-03-07 11:25:00,2752,2753.75,2751,2752.5
2019-03-07 11:30:00,2752.25,2755.25,2751.75,2753.5
2019-03-07 11:35:00,2753.5,2756.75,2748.75,2755.5
2019-03-07 11:40:00,2755.5,2755.5,2753.25,2755
2019-03-07 11:45:00,2754.75,2756.25,2754.75,2756
2019-03-07 11:50:00,2755.75,2757.75,2755,2757
2019-03-07 11:55:00,2756.75,2760.75,2756,2760.5
2019-03-07 12:00:00,2760.25,2761.25,2759.5,2759.75
2019-03-07 12:05:00,2759.5,2760.25,2758.5,2759
2019-03-07 12:10:00,2759,2759.5,2756.75,2758
2019-03-07 12:15:00,2757.75,2759.25,2757.5,2758.75
2019-03-07 12:20:00,2758.5,2759.75,2757,2757.5
2019-03-07 12:25:00,2757.5,2758.25,2756.25,2756.75
2019-03-07 12:30:00,2756.5,2757.5,2756,2757.5
2019-03-07 12:35:00,2757.5,2757.5,2753.5,2753.5
2019-03-07 12:40:00,2753.75,2754.25,2752.75,2754
2019-03-07 12:45:00,2754,2756,2753.75,2755.5
2019-03-07 12:50:00,2755.75,2757.25,2755,2756.75
2019-03-07 12:55:00,2756.75,2757.75,2753.75,2754.5
2019-03-07 13:00:00,2754.5,2754.75,2753.25,2753.25
2019-03-07 13:05:00,2753.5,2755.25,2752.25,2753.25
2019-03-07 13:10:00,2753.25,2753.5,2750.25,2751
2019-03-07 13:15:00,2751.25,2751.5,2748,2748.5
2019-03-07 13:20:00,2748.25,2748.5,2747,2748.5
2019-03-07 13:25:00,2748.5,2750.25,2748.25,2748.75
2019-03-07 13:30:00,2748.75,2749.75,2748,2749.75
2019-03-07 13:35:00,2749.75,2750.5,2745.75,2746.75
2019-03-07 13:40:00,2746.5,2747.25,2744.5,2745.25
2019-03-07 13:45:00,2745.25,2746.75,2743.75,2746
2019-03-07 13:50:00,2746,2746.25,2742,2743.75
2019-03-07 13:55:00,2743.5,2744.25,2740.5,2743
2019-03-07 14:00:00,2743,2744.5,2740.5,2742.25
2019-03-07 14:05:00,2742.25,2742.5,2738.5,2740.25
2019-03-07 14:10:00,2740.5,2742.75,2739.75,2742.5
2019-03-07 14:15:00,2742.5,2743.75,2741,2742
2019-03-07 14:20:00,2742,2745.5,2742,2745.25
2019-03-07 14:25:00,2745.25,2746.25,2744,2745.25
2019-03-07 14:30:00,2745.25,2747.5,2741.75,2742.25
2019-03-07 14:35:00,2742.25,2745.75,2742,2743.5
2019-03-07 14:40:00,2743.25,2748.5,2743.25,2748.25
2019-03-07 14:45:00,2748,2748.25,2744.25,2745.75
2019-03-07 14:50:00,2746,2748,2744.25,2745.5
2019-03-07 14:55:00,2745.75,2745.75,2742.25,2744.25
2019-03-07 15:00:00,2744.5,2750,2744.5,2748.75
2019-03-07 15:05:00,2749,2751.25,2748.75,2750.75
2019-03-07 15:10:00,2750.75,2751,2749.5,2749.75
2019-03-07 15:15:00,2749.75,2751.25,2749,2750
2019-03-07 15:35:00,2749.75,2750.5,2749.25,2750
2019-03-07 15:40:00,2750.25,2750.75,2750.25,2750.5
2019-03-07 15:45:00,2750.25,2750.75,2749,2749.25
2019-03-07 15:50:00,2749.25,2749.75,2749,2749.25
2019-03-07 15:55:00,2749.5,2750.75,2749,2750.5
2019-03-07 16:00:00,2750.75,2750.75,2749.5,2749.5
2019-03-07 17:05:00,2749,2749.5,2748,2748.5
2019-03-07 17:10:00,2748.75,2749,2748.5,2749
2019-03-07 17:15:00,2748.75,2749,2748.75,2748.75
2019-03-07 17:20:00,2749,2749,2748.75,2749
2019-03-07 17:25:00,2748.75,2749,2748.75,2749
2019-03-07 17:30:00,2749,2749.25,2749,2749
2019-03-07 17:35:00,2749,2749.25,2748.75,2749.25
2019-03-07 17:40:00,2749.25,2749.5,2749,2749.5
2019-03-07 17:45:00,2749.5,2749.75,2749.25,2749.75
2019-03-07 17:50:00,2749.75,2751,2749.75,2750.75
2019-03-07 17:55:00,2750.5,2751,2750.5,2750.75
2019-03-07 18:00:00,2750.75,2751.25,2750.25,2751.25
2019-03-07 18:05:00,2751,2751.5,2749.5,2749.75
2019-03-07 18:10:00,2749.5,2749.5,2747.5,2747.5
2019-03-07 18:15:00,2747.5,2748.75,2747.5,2748.5
2019-03-07 18:20:00,2748.5,2750.5,2748.5,2750
2019-03-07 18:25:00,2750,2750.25,2749.25,2750
2019-03-07 18:30:00,2749.75,2749.75,2749,2749.25
2019-03-07 18:35:00,2749.25,2750,2748.75,2749.25
2019-03-07 18:40:00,2749.25,2750,2749,2749.25
2019-03-07 18:45:00,2749.25,2749.25,2748,2748.25
2019-03-07 18:50:00,2748.5,2748.5,2748,2748.25
2019-03-07 18:55:00,2748.25,2748.25,2746.75,2746.75
2019-03-07 19:00:00,2747,2747.25,2745.25,2745.25
2019-03-07 19:05:00,2745.25,2746,2744.75,2745
2019-03-07 19:10:00,2745.25,2745.5,2744,2744.75
2019-03-07 19:15:00,2744.75,2745.25,2744.5,2745.25
2019-03-07 19:20:00,2745.25,2746,2745,2745.75
2019-03-07 19:25:00,2745.75,2746.25,2745.25,2746
2019-03-07 19:30:00,2746,2746,2744.5,2744.5
2019-03-07 19:35:00,2744.75,2745.75,2743.25,2745.75
2019-03-07 19:40:00,2745.5,2747.25,2745,2747.25
2019-03-07 19:45:00,2747,2747.25,2746.5,2746.75
2019-03-07 19:50:00,2746.75,2747.75,2746.5,2747.5
2019-03-07 19:55:00,2747.5,2748,2747.25,2748
2019-03-07 20:00:00,2747.75,2748.25,2747.5,2748
2019-03-07 20:05:00,2748,2748,2746.25,2746.75
2019-03-07 20:10:00,2747,2747.25,2746,2747.25
2019-03-07 20:15:00,2747.25,2748.25,2747,2747.5
2019-03-07 20:20:00,2747.25,2748.5,2747.25,2748.25
2019-03-07 20:25:00,2748.5,2748.5,2748,2748.5
2019-03-07 20:30:00,2748.5,2749.75,2748.25,2749.5
2019-03-07 20:35:00,2749.75,2749.75,2749.25,2749.25
2019-03-07 20:40:00,2749.5,2750,2749.25,2749.75
2019-03-07 20:45:00,2750,2750.5,2749.75,2750
2019-03-07 20:50:00,2750,2750.25,2748.75,2749
2019-03-07 20:55:00,2749,2749.75,2748.75,2749
2019-03-07 21:00:00,2749,2749.25,2748.25,2748.5
2019-03-07 21:05:00,2748.5,2748.75,2748,2748.25
2019-03-07 21:10:00,2748.25,2748.25,2747.5,2747.5
2019-03-07 21:15:00,2747.25,2748.25,2747.25,2748.25
2019-03-07 21:20:00,2748,2749.25,2745.25,2746.25
2019-03-07 21:25:00,2746.5,2747.5,2746,2747
2019-03-07 21:30:00,2746.75,2747.5,2746.75,2747
2019-03-07 21:35:00,2746.75,2747.75,2746,2746.25
2019-03-07 21:40:00,2746,2746.5,2745.75,2745.75
2019-03-07 21:45:00,2745.75,2746.25,2745.75,2746
2019-03-07 21:50:00,2746,2746.25,2745.75,2746
2019-03-07 21:55:00,2746,2746.5,2745.75,2746.25
2019-03-07 22:00:00,2746.25,2746.5,2745.25,2745.75
2019-03-07 22:05:00,2745.75,2746,2744.75,2745
2019-03-07 22:10:00,2745,2745.25,2744.5,2745.25
2019-03-07 22:15:00,2745,2745,2744.5,2744.75
2019-03-07 22:20:00,2744.75,2745,2743.5,2743.75
2019-03-07 22:25:00,2743.75,2743.75,2743.25,2743.75
2019-03-07 22:30:00,2743.75,2743.75,2742.5,2742.5
2019-03-07 22:35:00,2742.5,2743.5,2742.25,2743.5
2019-03-07 22:40:00,2743.5,2744,2743.5,2744
2019-03-07 22:45:00,2744,2744.5,2744,2744.5
2019-03-07 22:50:00,2744.5,2744.75,2743.75,2744
2019-03-07 22:55:00,2744,2744.25,2743.75,2743.75
2019-03-07 23:00:00,2743.75,2744,2743.5,2743.75
2019-03-07 23:05:00,2743.5,2744.5,2743,2744.5
2019-03-07 23:10:00,2744.75,2745,2744.25,2744.25
2019-03-07 23:15:00,2744.25,2744.5,2743.75,2744.25
2019-03-07 23:20:00,2744.25,2744.5,2744,2744.25
2019-03-07 23:25:00,2744.25,2744.25,2743,2743.25
2019-03-07 23:30:00,2743.25,2743.25,2742,2743
2019-03-07 23:35:00,2742.75,2743.5,2742.75,2743
